;populacao_3
"AF";"6543071"
"AL";"1275403"
"DZ";"9308313"
"AS";"15623"
"AD";"15986"
"AO";"4419637"
"AI";"3474"
"AG";"37735"
"AR";"14006278"
"AM";"1564790"
"AW";"30749"
"AU";"7244878"
"AT";"4015896"
"AZ";"3086334"
"BS";"103954"
"BH";"142966"
"BD";"38833385"
"BB";"131877"
"BY";"5123365"
"BE";"5038129"
"BZ";"70118"
"BJ";"1871767"
"BM";"29112"
"BT";"192011"
"BO";"2735562"
"BA";"2093721"
"BW";"495305"
"BR";"59489157"
"VG";"5285"
"BN";"88242"
"BG";"4440652"
"BF";"3396788"
"BI";"2067587"
"CV";"151494"
"KH";"3559935"
"CM";"4225185"
"CA";"12175631"
"KY";"7855"
"CF";"1128576"
"TD";"2240668"
"CL";"5634814"
"CN";"476995405"
"HK";"2299548"
"MO";"114648"
"TW";"8349185"
"CO";"13613109"
"KM";"148909"
"CG";"897100"
"CK";"8711"
"CR";"1149545"
"CI";"3801740"
"HR";"2359012"
"CU";"4826902"
"CW";"75899"
"CY";"338047"
"CZ";"5314631"
"KP";"8964332"
"CD";"13104268"
"DK";"2589127"
"DJ";"166753"
"DM";"37681"
"DO";"2814568"
"EC";"3864924"
"EG";"21296013"
"SV";"2278714"
"GQ";"124806"
"ER";"1161488"
"EE";"787162"
"ET";"17370397"
"FO";"20665"
"FK";"948"
"FJ";"306972"
"FI";"2464682"
"FR";"27308675"
"GF";"30903"
"PF";"70817"
"GA";"367242"
"GM";"294492"
"GE";"2644609"
"DE";"41086773"
"GH";"5187754"
"GI";"15629"
"GR";"4812240"
"GL";"22814"
"GD";"45877"
"GP";"167206"
"GU";"48555"
"GT";"3532108"
"GN";"2259945"
"GW";"406864"
"GY";"385512"
"HT";"2829545"
"VA";"367"
"HN";"1794358"
"HU";"5533455"
"IS";"112069"
"IN";"328214682"
"ID";"72098906"
"IR";"18048179"
"IQ";"6482186"
"IE";"1687432"
"IM";"33256"
"IL";"1837753"
"IT";"28888418"
"JM";"1080682"
"JP";"59176596"
"JO";"1100943"
"KZ";"7630121"
"KE";"7863386"
"KI";"29680"
"KW";"560271"
"KG";"1820972"
"LA";"1615392"
"LV";"1354321"
"LB";"1308359"
"LS";"681041"
"LR";"916266"
"LY";"1479626"
"LI";"12808"
"LT";"1800490"
"LU";"185452"
"MG";"4220575"
"MW";"3057105"
"MY";"6655484"
"MV";"73054"
"ML";"3490252"
"MT";"169717"
"MH";"14365"
"MQ";"167459"
"MR";"748055"
"MU";"483234"
"YT";"25574"
"MX";"33936253"
"FM";"144151"
"MC";"14180"
"MN";"834529"
"ME";"292934"
"MS";"5979"
"MA";"9827548"
"MZ";"5902847"
"MM";"16691283"
"NA";"507259"
"NR";"3695"
"NP";"7283399"
"NL";"7077092"
"NC";"68903"
"NZ";"1575808"
"NI";"1576088"
"NE";"2958358"
"NG";"35520170"
"NU";"1718"
"MP";"7520"
"NO";"2053541"
"OM";"520666"
"PK";"35992945"
"PW";"5898"
"PA";"952641"
"PG";"1572657"
"PY";"1534973"
"PE";"8450079"
"PH";"22784002"
"PL";"18075464"
"PT";"5043633"
"PR";"1611501"
"QA";"76022"
"KR";"18715995"
"MD";"2097371"
"RE";"257399"
"RO";"11383144"
"RU";"73942492"
"RW";"2526152"
"SH";"2649"
"KN";"22604"
"LC";"59507"
"PM";"2992"
"VC";"51498"
"WS";"75817"
"SM";"10473"
"ST";"46891"
"SA";"4284138"
"SN";"2715456"
"RS";"4463739"
"SC";"32247"
"SL";"1673166"
"SG";"1162145"
"SX";"6250"
"SK";"2517661"
"SI";"939979"
"SB";"107595"
"SO";"2925351"
"ZA";"14579381"
"SS";"2296701"
"ES";"19098410"
"LK";"7243150"
"PS";"726986"
"SD";"6988940"
"SR";"179533"
"SZ";"307241"
"SE";"4185797"
"CH";"3238073"
"SY";"4270610"
"TJ";"1924492"
"MK";"938052"
"TH";"23160357"
"TL";"293685"
"TG";"1337559"
"TK";"812"
"TO";"45216"
"TT";"538055"
"TN";"3085402"
"TR";"21654940"
"TM";"1432022"
"TC";"3751"
"TV";"4068"
"UG";"6120325"
"UA";"26924792"
"AE";"284246"
"GB";"28889701"
"TZ";"9173954"
"US";"115971936"
"VI";"50223"
"UY";"1472904"
"UZ";"7898400"
"VU";"53053"
"VE";"7381347"
"VN";"27049567"
"WF";"5319"
"EH";"63209"
"YE";"3999939"
"ZM";"2863133"
"ZW";"3485133"
